2013,1088,58,9,62.625,8
2016,1091,90.5,22,90.5,22
2015,1091,57.625,16,65.1538461538462,13
2014,1091,92.7,20,94,19
2013,1091,79.6470588235294,17,89.6428571428571,14
2016,1096,66.3636363636364,22,66.3636363636364,22
2015,1096,66.85,20,68.5263157894737,19
2014,1096,74.1363636363636,22,74.1363636363636,22
2013,1096,75.5909090909091,22,75.5909090909091,22
2016,1097,41.875,8,41.875,8
2015,1097,57.8636363636364,22,57.8636363636364,22
2014,1097,49.3333333333333,12,49.3333333333333,12
2013,1097,62.2222222222222,9,62.2222222222222,9
2015,1099,97.4666666666667,15,97.4666666666667,15
2014,1099,90.2,15,90.2,15
2013,1099,90.4,15,90.4,15
2016,1100,72,14,72,14
2015,1100,65.4666666666667,15,65.4666666666667,15
2014,1100,69.5625,16,76.2857142857143,14
2013,1100,64.9473684210526,19,64.9473684210526,19
2016,1106,91.9375,16,91.9375,16
2015,1106,98.7368421052632,19,101.222222222222,18
2014,1106,76.1428571428571,14,92.2,10
2013,1106,64.5625,16,73.9166666666667,12
2016,1109,84.1052631578947,19,86.1764705882353,17
2015,1109,84.1428571428571,14,84.0769230769231,13
2014,1109,81.6153846153846,13,86.6666666666667,12
2013,1109,45,2,82,1
2016,1111,68.5,6,68.5,6
2015,1111,57.5,2,57.5,2
2014,1111,79.7777777777778,18,82.9411764705882,17
2013,1111,83.4375,16,83.4375,16
2016,1116,71.8181818181818,22,71.8181818181818,22
2015,1116,82.7272727272727,22,83.7142857142857,21
2014,1116,62.7894736842105,19,62.7894736842105,19
2013,1116,56.4666666666667,15,65.0833333333333,12
2015,1118,39.5,2,39.5,2
2014,1118,59.1875,16,59.1875,16
2013,1118,77.1428571428571,7,95.2,5
2016,1120,96.8823529411765,17,100.875,16
2015,1120,103.727272727273,22,103.727272727273,22
2014,1120,95.6190476190476,21,95.6190476190476,21
2013,1120,79.9090909090909,22,79.9090909090909,22
2016,1121,78.5454545454545,22,78.5454545454545,22
2015,1121,82.0833333333333,12,82.0833333333333,12
2014,1121,85.4545454545455,22,85.4545454545455,22
2013,1121,79,21,80.3,20
2016,1124,71.65,20,71.65,20
2015,1124,55.1428571428571,14,55.1428571428571,14
2014,1124,65.7272727272727,22,65.7272727272727,22
2013,1124,62.15,20,62.15,20
2014,1127,57.5,12,59.5454545454545,11
2016,1128,67.5,18,67.5,18
2015,1128,72.75,16,77,14
2014,1128,67.2142857142857,14,85.3,10
2013,1128,91.4615384615385,13,95.0833333333333,12
2016,1132,78.25,12,78.5454545454545,11
2015,1132,78.7647058823529,17,83.1875,16
2014,1132,70.75,12,79.4,10
2013,1132,44,3,37.5,2
2016,1136,93.2857142857143,21,96,20
2015,1136,103.272727272727,22,103.272727272727,22
2014,1136,98.0454545454545,22,99.5238095238095,21
2013,1136,71.5909090909091,22,71.5909090909091,22
2016,1139,68.5,4,68.5,4
2015,1139,52.5,2,82,1
2014,1139,69.6666666666667,3,69.6666666666667,3
2013,1139,66.4444444444444,9,66.4444444444444,9
2016,1140,55.5454545454545,11,55.5454545454545,11
2015,1140,64.375,16,69.5,14
2014,1140,62.75,20,62.75,20
2013,1140,55.5882352941176,17,59.4615384615385,13
2016,1141,87.5238095238095,21,87.5238095238095,21
2015,1141,94.5238095238095,21,94.5238095238095,21
2014,1141,82.2272727272727,22,83.5238095238095,21
2013,1141,66.8823529411765,17,69.25,16
2016,1142,64.4,5,64.4,5
2015,1142,88.5,12,88.5,12
2014,1142,75.8333333333333,6,82.8,5
2015,1149,114.681818181818,22,114.681818181818,22
2014,1149,116.095238095238,21,116.095238095238,21
2013,1149,98.5789473684211,19,102.055555555556,18
2015,1150,89.6666666666667,21,89.6666666666667,21
2014,1150,102.444444444444,18,102.444444444444,18
2013,1150,103.136363636364,22,103.136363636364,22
2016,1151,89.75,20,89.75,20
2015,1151,66.6363636363636,11,76.3333333333333,9
2014,1151,91.8333333333333,6,91.8333333333333,6
2013,1151,56.4166666666667,12,59.8181818181818,11
2015,1154,58.7142857142857,7,75.6,5
2014,1154,74.2105263157895,19,88.2857142857143,14
2013,1154,65,8,83.6,5
2016,1155,99.55,20,99.55,20
2015,1155,76.4090909090909,22,76.4090909090909,22
2014,1155,90,22,90,22
2013,1155,79.0476190476191,21,79.0476190476191,21
2016,1159,55,7,55,7
2015,1159,68.7,20,70.7368421052632,19
2014,1159,49.8333333333333,12,60,8
2013,1159,41.1428571428571,7,50.4,5
2016,116,75.4615384615385,13,75.4615384615385,13
2015,116,75.4117647058823,17,80,16
2014,116,74.5,20,75.1578947368421,19
2013,116,100,21,100,21
2016,1161,92.7272727272727,22,92.7272727272727,22
2015,1161,71.2631578947368,19,71.2631578947368,19
2014,1161,73.3,20,73.3,20
2013,1161,72.2941176470588,17,72.2941176470588,17
2016,1162,99.3846153846154,13,101,12
2015,1162,79.55,20,79.55,20
2014,1162,66.7272727272727,11,66.7272727272727,11
2013,1162,63.7692307692308,13,67.4166666666667,12
2016,1166,69.5555555555556,9,69.5555555555556,9
2015,1166,63.8235294117647,17,63.8235294117647,17
2014,1166,71.9473684210526,19,71.9473684210526,19
2013,1166,52.8947368421053,19,52.8947368421053,19
2016,1170,56.6666666666667,15,56.6666666666667,15
2015,1170,45,2,45,2
2014,1170,52.875,8,61.6666666666667,6
2013,1170,46.3333333333333,12,59.75,8
2016,1171,76.4615384615385,13,76.4615384615385,13
2015,1171,80.25,12,80.25,12
2014,1171,74.8125,16,74.8125,16
2016,1174,59.8421052631579,19,59.8421052631579,19
2015,1174,69,9,69,9
2014,1174,90.4285714285714,14,95.9166666666667,12
2013,1174,74.5625,16,80.75,12
2016,1175,94.5294117647059,17,98.9333333333333,15
2014,1175,120.636363636364,22,120.636363636364,22
2013,1175,120.545454545455,22,120.545454545455,22
2016,1177,47.5,6,47.5,6
2015,1177,48.6666666666667,6,62.75,4
2014,1177,61.3076923076923,13,65.6666666666667,12
2016,1179,95.45,20,100.315789473684,19
2015,1179,78.3333333333333,6,78.3333333333333,6
2014,1179,84,12,89.2727272727273,11
2013,1179,60.7142857142857,7,60.7142857142857,7
2016,1180,97.5454545454545,22,97.5454545454545,22
2015,1180,90.05,20,90.05,20
2014,1180,84.0909090909091,22,84.0909090909091,22
2013,1180,67,8,73.8571428571429,7
2016,1181,98.0555555555556,18,98.0555555555556,18
2015,1181,48.1666666666667,12,72.5,4
2014,1181,63.7,10,79.6666666666667,6
2013,1181,70,9,75.6666666666667,6
2016,1187,63.5882352941176,17,63.5882352941176,17
2015,1187,71.4736842105263,19,71.4736842105263,19
2014,1187,73.125,16,78.0714285714286,14
2013,1187,65.6,10,64.7142857142857,7
2016,1188,93.9411764705882,17,93.9411764705882,17
2015,1188,79.7777777777778,18,81.7058823529412,17
2014,1188,83.5263157894737,19,83.5263157894737,19
2013,1188,59.9411764705882,17,60.75,16
2016,1190,101.772727272727,22,101.772727272727,22
2015,1190,103.863636363636,22,103.863636363636,22
2014,1190,79.2857142857143,21,79.2857142857143,21
2013,1190,81.5882352941177,17,81.5882352941177,17
2016,1191,91.0476190476191,21,91.0476190476191,21
2015,1191,81.0588235294118,17,82.2666666666667,15
2014,1191,80.9230769230769,13,85.5833333333333,12
2016,1193,48.5714285714286,7,65,5
2015,1193,61.5625,16,61.5625,16
2014,1193,85.9473684210526,19,86.8888888888889,18
2013,1193,94.5555555555556,18,94.5555555555556,18
2016,1195,104,6,104,6
2016,1196,56.25,4,56.25,4
2015,1196,59.1818181818182,11,72.4285714285714,7
2014,1196,74.8333333333333,6,74.8333333333333,6
2016,1200,63.3571428571429,14,63.3571428571429,14
2015,1200,36.5,4,61,2
2014,1200,64.2352941176471,17,67.5333333333333,15
2013,1200,80.5454545454545,22,83.1904761904762,21
2016,1201,55.6,5,55.6,5
2015,1201,65.8888888888889,9,71.125,8
2014,1201,84.0476190476191,21,86.55,20
2013,1201,85.6363636363636,22,88.6666666666667,21
2016,1202,66.5,2,66.5,2
2015,1202,71.4545454545455,11,71.6,10
2014,1202,42.5,4,65,1
2016,1203,93.0666666666667,15,93.0666666666667,15
2015,1203,88.4,15,97.4615384615385,13
2014,1203,71.8333333333333,6,71.8333333333333,6
2013,1203,93.75,8,102,7
2016,1205,52.0769230769231,13,52.0769230769231,13
2015,1205,62.9,10,62.9,10
2014,1205,80.4444444444444,9,80.4444444444444,9
2013,1205,81.7272727272727,22,81.7272727272727,22
2016,1207,123.363636363636,22,123.363636363636,22
2015,1207,108.421052631579,19,108.421052631579,19
2014,1207,113.590909090909,22,113.590909090909,22
2013,1207,91.9545454545455,22,91.9545454545455,22
2016,1209,68.1111111111111,9,68.1111111111111,9
2015,1209,75.5714285714286,7,91.4,5
2014,1209,82.2631578947368,19,82.2631578947368,19
2013,1209,74.9,10,74.9,10
2016,1213,78.1764705882353,17,78.1764705882353,17
2015,1213,74.4,5,84.75,4
2014,1213,83.1904761904762,21,85.1578947368421,19
2016,1214,98.1428571428571,14,98.1428571428571,14
2015,1214,107.375,8,107.375,8
2014,1214,110.727272727273,22,110.727272727273,22
2013,1214,107.55,20,107.55,20
2016,1215,79.55,20,79.55,20
2015,1215,77.2631578947368,19,80.3529411764706,17
2014,1215,79.9545454545455,22,79.9545454545455,22
2013,1215,82.1578947368421,19,83.1666666666667,18
2016,1221,44,3,54.5,2
2015,1221,54.6428571428571,14,60.1666666666667,12
2014,1221,50.6153846153846,13,56.6,10
2013,1221,64.7222222222222,18,69.2857142857143,14
2016,1225,81.2666666666667,15,85.6428571428571,14
2015,1225,64.1666666666667,12,72,8
2014,1225,69.8888888888889,9,73.1428571428571,7
2013,1225,86.375,16,90.7333333333333,15
2016,1226,75.5384615384615,13,75.5384615384615,13
2015,1226,68.2,15,70.9230769230769,13
2014,1226,64.9,20,73.5625,16
2013,1226,79,18,79,18
2015,1229,42,4,50.3333333333333,3
2014,1229,41.3333333333333,6,46.75,4
2013,1229,60.3846153846154,13,66.7,10
2016,1230,82.0952380952381,21,83.8,20
2015,1230,78.3684210526316,19,83.9411764705882,17
2014,1230,96.8636363636364,22,96.8636363636364,22
2013,1230,81.1666666666667,18,81.1666666666667,18
2016,1231,87.6363636363636,22,87.6363636363636,22
2015,1231,97.9523809523809,21,101.65,20
2014,1231,98.8571428571429,21,98.8571428571429,21
2013,1231,90.2380952380952,21,90.2380952380952,21
2016,1232,80.9047619047619,21,82.35,20
2015,1232,84.5454545454545,11,86.5,10
2014,1232,73.1,10,77.5555555555556,9
2013,1232,75,8,81.2857142857143,7
2015,1237,95.8333333333333,6,95.8333333333333,6
2014,1237,103.545454545455,22,103.545454545455,22
2013,1237,78.5555555555556,18,78.5555555555556,18
2016,1238,62.3333333333333,3,62.3333333333333,3
2015,1238,53,4,45.3333333333333,3
2014,1238,38.6666666666667,3,38.6666666666667,3
2013,1238,60.5714285714286,7,65.6666666666667,6
2016,1240,64.6428571428571,14,64.6428571428571,14
2015,1240,48.3333333333333,12,51.5454545454545,11
2014,1240,64.2105263157895,19,64.2105263157895,19
2013,1240,80.3809523809524,21,80.3809523809524,21
2015,1241,40,3,57.5,2
2014,1241,44.5,4,45.5,2
2016,1246,59.9375,16,59.9375,16
2015,1246,56.5625,16,60.0769230769231,13
2014,1246,57.8,5,58,4
2013,1246,56,2,56,2
2016,1247,91.0588235294118,17,91.0588235294118,17
2015,1247,104.894736842105,19,110.111111111111,18
2014,1247,64.7692307692308,13,65.9166666666667,12
2013,1247,78.5555555555556,18,83.6666666666667,15
2016,1251,80,22,80,22
2015,1251,79.75,20,79.75,20
2014,1251,66.25,16,73.2857142857143,14
2013,1251,69,4,69,4
2016,1254,82.7619047619048,21,82.7619047619048,21
2015,1254,53.4545454545455,11,75,5
2014,1254,48.2142857142857,14,71.3333333333333,6
2013,1254,61.3333333333333,3,70,2
2016,1256,113.714285714286,14,116.307692307692,13
2015,1256,100.5,18,104,17
2014,1256,76.9166666666667,12,86.9,10
2013,1256,84.125,16,92.7142857142857,14
2016,1257,72.2727272727273,11,70.4,10
2015,1257,62.2727272727273,11,98.8,5
2016,126,93.8,20,93.8,20
2015,126,65.1818181818182,11,64.7,10
2014,126,85.1111111111111,18,98,15
2013,126,102.842105263158,19,102.842105263158,19
2016,1261,91,10,91,10
2015,1261,87.8636363636364,22,87.8636363636364,22
2014,1261,91.0952380952381,21,91.0952380952381,21
2013,1261,80.8095238095238,21,80.8095238095238,21
2016,1262,68.2142857142857,14,68.2142857142857,14
2015,1262,91.5,22,91.5,22
2014,1262,70,13,75.9090909090909,11
2013,1262,59.7142857142857,7,68.1666666666667,6
2016,1263,60.4285714285714,7,60.4285714285714,7
2015,1263,51,16,51,16
2014,1263,47.1428571428571,7,51.1666666666667,6
2016,1264,78.7272727272727,22,78.7272727272727,22
2015,1264,80.3333333333333,9,85.875,8
2014,1264,66,3,66,3
2016,1266,97.3181818181818,22,97.3181818181818,22
2015,1266,114.857142857143,21,114.857142857143,21
2014,1266,73.5714285714286,21,78.4444444444444,18
2013,1266,73.1052631578947,19,73.1052631578947,19
2016,1270,77.8,20,77.8,20
2015,1270,58.3333333333333,21,58.8947368421053,19
2014,1270,60,22,60,22
2013,1270,66.4285714285714,21,69.9473684210526,19
2016,1271,65.3181818181818,22,65.3181818181818,22
2015,1271,73.1363636363636,22,73.1363636363636,22
2014,1271,55.6,10,55.7777777777778,9
2013,1271,59.1818181818182,11,59.1818181818182,11
2016,1272,57,11,57,11
2015,1272,62.1111111111111,18,68.3333333333333,15
2014,1272,62.75,8,62.8571428571429,7
2016,1273,78.1666666666667,18,78.1666666666667,18
2015,1273,64.875,16,64.875,16
2014,1273,69.4705882352941,17,71.1875,16
2013,1273,62.5,14,65.6923076923077,13
2016,1274,56.25,12,60.3636363636364,11
2015,1274,65.7272727272727,11,68.4,10
2014,1274,79.7142857142857,7,79.7142857142857,7
2013,1274,73.3333333333333,3,73.3333333333333,3
2016,1276,69.8888888888889,18,69.8888888888889,18
2015,1276,74.8636363636364,22,74.8636363636364,22
2014,1276,58.0714285714286,14,58.0714285714286,14
2013,1276,73.7619047619048,21,73.7619047619048,21
2016,1277,89,9,89,9
2015,1277,70,6,70,6
2014,1277,54.8571428571429,7,60,5
2013,1277,60,6,60,6
2015,1278,60.55,20,60.55,20
2014,1278,60.5,22,62.5714285714286,21
2013,1278,62.9285714285714,14,62.9285714285714,14
2016,1280,112.285714285714,21,112.285714285714,21
2015,1280,96.2222222222222,18,100.294117647059,17
2014,1280,88.0714285714286,14,94.3333333333333,12
2013,1280,79.3888888888889,18,84.1875,16
2016,1283,89.4545454545455,22,89.4545454545455,22
2015,1283,98.8181818181818,22,98.8181818181818,22
2014,1283,91.1666666666667,6,91.1666666666667,6
2013,1283,52,2,52,2
2016,1284,82.6875,16,85.3333333333333,15
2015,1284,42,11,56.1428571428571,7
2014,1284,60.7777777777778,9,66.125,8
2013,1284,66.3333333333333,9,75.2857142857143,7
2016,1285,64.5555555555556,18,64.5555555555556,18
2015,1285,72.1052631578947,19,81.8,15
2014,1285,66.7272727272727,22,67.9047619047619,21
2013,1285,20.3333333333333,3,41,1
2016,1292,68.2222222222222,18,68.2222222222222,18
2015,1292,78.7727272727273,22,78.7727272727273,22
2014,1292,46,4,71.5,2
2013,1292,78.6923076923077,13,78.6923076923077,13
2016,1293,116.590909090909,22,116.590909090909,22
2015,1293,92.5789473684211,19,92.5789473684211,19
2014,1293,87.1875,16,87.1875,16
2013,1293,57.0769230769231,13,73.5714285714286,7
2015,1295,62,7,67.3333333333333,6
2016,1298,49,3,49,3
2015,1298,50.4444444444444,9,69.1666666666667,6
2013,1298,51.5,2,51.5,2
2015,1299,81.1,20,83.7368421052632,19
2014,1299,88.5882352941177,17,92.8125,16
2013,1299,72,19,75.8823529411765,17
2016,1300,92.5,22,92.5,22
2015,1300,103,22,103,22
2014,1300,101.090909090909,22,101.090909090909,22
2013,1300,87.6,20,103.25,16
2016,1301,81,2,86,1
2015,1301,78.5454545454545,11,90.875,8
2016,1302,52,2,52,2
2016,1306,56.1875,16,56.1875,16
2015,1306,38.3333333333333,3,51,2
2014,1306,63.25,16,63.25,16
2013,1306,45,2,45,2
2016,1307,27,2,27,2
2015,1307,53,3,53,3
2016,1308,95.4545454545455,22,95.4545454545455,22
2015,1308,71.7727272727273,22,75.6,20
2014,1308,101.454545454545,22,101.454545454545,22
2013,1308,82.1363636363636,22,85.85,20
2014,1309,31.3333333333333,3,50,1
2016,1310,92.7142857142857,21,92.7142857142857,21
2015,1310,87.5454545454545,22,87.4761904761905,21
2014,1310,111.533333333333,15,111.533333333333,15
2013,1310,77.8947368421053,19,80.2222222222222,18
2015,1312,80.5,6,89.4,5
2014,1312,58.3333333333333,9,74,4
2013,1312,80.6,5,94.6666666666667,3
2016,1314,107.882352941176,17,107.882352941176,17
2015,1314,81.5333333333333,15,90.9230769230769,13
2014,1314,58.6875,16,58.6875,16
2013,1314,66.0454545454545,22,68.4,20
2016,1316,61.875,8,61.875,8
2015,1316,63.2,10,63.2,10
2015,1317,50.8,5,55.6666666666667,3
2014,1317,77.1818181818182,11,80.8,10
2013,1317,71.5555555555556,18,74.2352941176471,17
2016,1319,95.4375,16,95.4375,16
2015,1319,72.6470588235294,17,75.4375,16
2014,1319,80.625,8,90.8571428571429,7
2013,1319,69.4545454545455,11,69.4545454545455,11
2016,1321,64.6111111111111,18,64.6111111111111,18
2015,1321,70.55,20,70.55,20
2014,1321,72.1052631578947,19,72.1052631578947,19
2013,1321,61.3809523809524,21,61.5,20
2016,1322,80.2,10,80.2,10
2015,1322,76.6363636363636,22,76.6363636363636,22
2014,1322,73.0476190476191,21,73.0476190476191,21
2013,1322,87.3333333333333,6,87.3333333333333,6
2016,1324,48,2,48,2
2015,1324,48,11,55.5555555555556,9
2014,1324,72.35,20,78.3888888888889,18
2013,1324,50,9,56,7
2016,1326,85.8,15,85.8,15
2015,1326,69.8333333333333,12,69.8333333333333,12
2014,1326,62.5,6,62.5,6
2016,1330,58.6666666666667,15,60,14
2015,1330,66.7142857142857,7,73.1666666666667,6
2014,1330,69.1,20,69.1,20
2013,1330,59.6315789473684,19,59.6315789473684,19
2016,1331,82.5714285714286,21,82.5714285714286,21
2014,1331,55.2857142857143,14,55.2857142857143,14
2013,1331,73.9090909090909,11,80.4,10
2016,1332,66.5294117647059,17,66.5294117647059,17
2015,1332,45.6363636363636,11,48,10
2014,1332,40.7777777777778,9,45,8
2016,1333,109.470588235294,17,109.470588235294,17
2015,1333,100.095238095238,21,104.210526315789,19
2014,1333,65.9375,16,70.0666666666667,15
2013,1333,83.2777777777778,18,83.2777777777778,18
2015,1338,81.5,18,85,17
2014,1338,67.8125,16,71,15
2013,1338,49.5,4,49.5,4
2016,1344,54,17,57.6,15
2014,1344,50.3333333333333,3,50.3333333333333,3
2016,1345,25.5,2,38,1
2015,1345,58.1428571428571,7,58.1428571428571,7
2016,1347,69.7857142857143,14,69.7857142857143,14
2014,1347,59.9,10,65.625,8
2013,1347,46.1,10,64.6,5
2016,1348,70.8181818181818,11,70.8181818181818,11
2015,1348,61.0666666666667,15,65,13
2014,1348,66.0714285714286,14,68.7692307692308,13
2013,1348,51.3076923076923,13,53.4166666666667,12
2016,1349,51,2,51,2
2013,1349,44,3,44,3
2016,1351,101.578947368421,19,101.578947368421,19
2015,1351,106.727272727273,22,106.727272727273,22
2014,1351,110.333333333333,12,110.333333333333,12
2013,1351,68,3,95.5,2
2016,1352,61.6153846153846,13,63.8333333333333,12
2015,1352,46,5,47.75,4
2014,1352,54,3,58,2
2013,1352,50,2,50,2
2016,1353,108.363636363636,22,108.363636363636,22
2015,1353,111.235294117647,17,114.75,16
2014,1353,95.3333333333333,6,104.2,5
2013,1353,95.8333333333333,12,95.9090909090909,11
2016,1354,31,2,43,1
2014,1354,77.125,8,77.125,8
2013,1354,74.6363636363636,22,77.6666666666667,21
2016,1356,55.125,8,62.1428571428571,7
2015,1356,45.4285714285714,14,45.4285714285714,14
2014,1356,54,20,54,20
2013,1356,51.7142857142857,21,51.7142857142857,21
2016,1357,68.6,10,68.6,10
2015,1357,72.0555555555556,18,76.1875,16
2014,1357,67.4285714285714,21,67.4285714285714,21
2013,1357,57.9,10,70.5,6
2016,1358,129.045454545455,22,129.045454545455,22
2015,1358,117.863636363636,22,119.142857142857,21
2014,1358,89.1428571428571,21,93.8421052631579,19
2013,1358,88,9,90.625,8
2016,1361,94.7727272727273,22,94.7727272727273,22
2015,1361,91.7727272727273,22,91.7727272727273,22
2014,1361,87.4090909090909,22,87.4090909090909,22
2013,1361,59.2222222222222,18,62.2941176470588,17
2016,1365,41.25,4,41.25,4
2014,1365,36.5,6,45,4
2016,1367,70.7142857142857,21,70.7142857142857,21
2015,1367,49.6666666666667,3,49.6666666666667,3
2014,1367,69.3684210526316,19,73.0555555555556,18
2013,1367,52.6666666666667,3,69,2
2016,1369,56.5625,16,58.8461538461538,13
2015,1369,59,4,65.3333333333333,3
2016,1370,68.8,10,68.8,10
2015,1370,63.7272727272727,11,63.7272727272727,11
2014,1370,38,3,38,3
2016,1371,52.375,16,52.375,16
2015,1371,53.2727272727273,11,53.2727272727273,11
2014,1371,45,5,46.75,4
2016,1372,102.727272727273,22,102.727272727273,22
2015,1372,75.6,10,85.125,8
2014,1372,64.9230769230769,13,72.3636363636364,11
2013,1372,58,13,63.5454545454545,11
2016,1373,57.4545454545455,22,57.4545454545455,22
2015,1373,70.45,20,70.45,20
2014,1373,71.3333333333333,21,71.3333333333333,21
2013,1373,63.5,10,63.5,10
2016,1375,72,5,72,5
2015,1375,55.7333333333333,15,55.7333333333333,15
2016,1379,66.8333333333333,18,72.6875,16
2015,1379,51.4615384615385,13,51.4615384615385,13
2014,1379,36.2142857142857,14,38.6363636363636,11
2013,1379,36.25,4,55,2
2015,1381,65.5,10,65.5,10
2014,1381,61.6923076923077,13,67.1818181818182,11
2016,1382,71.2380952380952,21,71.2380952380952,21
2015,1382,65.0588235294118,17,69.7142857142857,14
2014,1382,46.75,8,54.5,4
2013,1382,57.2222222222222,9,68,7
2016,1384,106.238095238095,21,106.238095238095,21
2015,1384,104.642857142857,14,109,13
2014,1384,98.4705882352941,17,102.625,16
2013,1384,78.3809523809524,21,79.15,20
